"Company ID","Place ID","Name","City","State","Zip","Street address","Highway","GMB","Lat","Lng","Group","Service","Tags","Owner name","Owner phone","Owner email","Owner details","Phone","Fax","Email","Website","About us","Diesel","Def","Price range","Supported languages","Payment methods","Restaurants","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Note"
"752","754","Pilot #885","Dunn","North Carolina","28334","873 Longbranch Rd","I-95, Exit 71","https://www.google.com/maps/place/Pilot/@35.2700259,-78.6171249,17z/data=!4m5!3m4!1s0x89ab8235addbe3ff:0x3785ae94cce8807d!8m2!3d35.2700266!4d-78.614932?hl=en","35.2703596","-78.6154027","Truck Stops","Pilot","ATM,Scale,Parking spots:42,Showers:3,Driver lounge,Transflo express","","","","","19108923642","19109802364","","https://locations.pilotflyingj.com/us/nc/dunn/873-longbranch-road","","5.099","4.099","","","","","","","","","","","",""
"746","748","Flying J #728","El Paso","Texas","79928","1301 Horizon Blvd","I-10 , Exit 37","https://www.google.com/maps/place/Flying+J+Travel+Center/@31.6620351,-106.2403251,17z/data=!4m5!3m4!1s0x86e76a08c1dcb2b1:0x375b13c800fb5042!8m2!3d31.661838!4d-106.2390751?hl=en","31.6620526","-106.2380879","Truck Stops","Flying J","ATM,Scale,Parking spots:120,Showers:11,Wi-Fi,Bulk propane,Driver lounge,Food & restaurant,Laundry,Reserved parking,Transflo express","","","","","19158524141","19158524101","","https://locations.pilotflyingj.com/us/tx/el-paso/1301-horizon-blvd","","5.099","4.199","","","","Denny's","","","","","","","",""
"737","740","Pilot #137","Weed","California","96094","395 E. Vista Drive","I-5, Exit 745","https://www.google.com/maps/place/Pilot+Travel+Center/@41.3985169,-122.3787973,17z/data=!4m5!3m4!1s0x54ce0ab8aef74b0d:0x37057d3f66cb086a!8m2!3d41.3990247!4d-122.3765802?hl=en","41.3990246","-122.37658","Truck Stops","Pilot","ATM,Scale,Parking spots:80,Showers:7,Food & restaurant,Reserved parking,Bulk propane,Laundry,Transflo express","","","","","15309389600","15309389700","","https://locations.pilotflyingj.com/us/ca/weed/395-e.-vista-drive","","6.259","4.299","","","","Subway,Cinnabon","","","","","","","",""
"731","734","Pilot #368","Decatur","Illinois","62521","4030 East Boyd Rd","I-72, Exit 144","https://www.google.com/maps/place/Pilot+Travel+Center/@39.9074209,-88.8977963,17z/data=!4m5!3m4!1s0x8874ac30fd96852f:0x36d31206b448911b!8m2!3d39.9073748!4d-88.8946751?hl=en","39.907519","-88.895694","Truck Stops","Pilot","ATM,Scale,Parking spots:70,Showers:7,Wi-Fi,Food & restaurant,Reserved parking,Transflo express,Laundry","","","","","12178760208","12178760522","","https://locations.pilotflyingj.com/us/il/decatur/4030-east-boyd-road","","5.159","4.199","","","","Subway,McDonald`s","","","","","","","",""
"729","732","Flying J #518","Frystown","Pennsylvania","17067","2210 Camp Swatara Rd","I-78, Exit 10","https://www.google.com/maps/place/Flying+J+Travel+Center/@40.4632815,-76.3425096,17z/data=!4m5!3m4!1s0x89c6076728effc0f:0x36b88e3f4726540!8m2!3d40.463801!4d-76.3400667?hl=en","40.4633928","-76.3398416","Truck Stops","Flying J","ATM,Scale,Parking spots:140,Showers:10,Wi-Fi,Food & restaurant,Reserved parking,Bulk propane,Laundry,Transflo express","","","","","17179334146","17179335008","","https://locations.pilotflyingj.com/us/pa/frystown/2210-camp-swatara-road","","5.499","4.299","","","","Subway,Cinnabon,Huddle House,Auntie Anne's","","","","","","","",""
"727","730","Flying J #684","Beach","North Dakota","58621","I-94 Nd-16","I-94 & Hwy 16","https://www.google.com/maps/place/Flying+J+Travel+Center/@46.9296709,-104.0116227,17z/data=!4m5!3m4!1s0x53245261cbbd407d:0x36a74de75a796bb9!8m2!3d46.929262!4d-104.0089403?hl=en","46.929651","-104.0092708","Truck Stops","Flying J","ATM,Scale,Parking spots:89,Showers:4,Wi-Fi,Food & restaurant,Laundry,Reserved parking,Transflo express","","","","","17018724737","17018724985","","https://locations.pilotflyingj.com/us/nd/beach/i-94-nd-16","","5.059","4.099","","","","Subway","","","","","","","",""
"718","721","Pilot #171","Oakwood","Illinois","61858","503 N. Oakwood St","I-74, Exit 206","https://www.google.com/maps/place/Pilot+Travel+Center/@40.1237398,-87.7810698,17z/data=!4m5!3m4!1s0x880d48aa8e62ace3:0x3617dabd9d35b96d!8m2!3d40.1237499!4d-87.7794991?hl=en","40.12375","-87.779499","Truck Stops","Pilot","ATM,Scale,Parking spots:99,Showers:7,Wi-Fi,Food & restaurant,Reserved parking,Bulk propane,Driver lounge,Laundry,Transflo express","","","","","12173544270","12173544047","","https://locations.pilotflyingj.com/us/il/oakwood/503-n.-oakwood-street","","5.499","4.199","","","","Dunkin Donuts,Cinnabon","","","","","","","",""
"713","716","Flying J #963","Spokane","Washington","99224","3709 S Geiger Blvd","I-90 , Exit 276","https://www.google.com/maps/place/Pilot+Flying+J/@47.6206104,-117.5091503,17z/data=!4m5!3m4!1s0x549e17d6a1c28853:0x35f3e7fda85d4a41!8m2!3d47.6206685!4d-117.5070955?hl=en","47.620534","-117.5069479","Truck Stops","Flying J","ATM,Scale,Parking spots:10,Showers:2,Wi-Fi,Driver lounge,Food & restaurant","","","","","15094568843","15096247885","","https://locations.pilotflyingj.com/us/wa/spokane/3709-s-geiger-blvd","","5.649","","","","","Subway","","","","","","","",""
"707","710","Pilot #367","Caddo Mills","Texas","75135","2226 Fm-1903","I-30, Exit 87","https://www.google.com/maps/place/Pilot+Travel+Center/@33.0438389,-96.1785947,18z/data=!4m5!3m4!1s0x864be45f497ba4d9:0x35bfde165d21af38!8m2!3d33.0437721!4d-96.1774512?hl=en","33.0436281","-96.1778935","Truck Stops","Pilot","ATM,Scale,Parking spots:80,Showers:6,Food & restaurant,Laundry,Reserved parking,Transflo express","","","","","19035272150","19035272103","","https://locations.pilotflyingj.com/us/tx/caddo-mills/2226-fm-1903","","4.699","4.299","","","","McDonald`s","","","","","","","",""
"697","700","Pilot #1001","Big Lake","Texas","76932","1310 E. Us-67","Hwy 67","https://www.google.com/maps/place/Pilot+Travel+Center/@31.1904977,-101.4519434,17z/data=!4m5!3m4!1s0x86f9d6daf19549bb:0x352a938592dd962c!8m2!3d31.1904976!4d-101.4497548?hl=en","31.1904978","-101.4497547","Truck Stops","Pilot","ATM,Scale,Parking spots:40,Showers:6,Wi-Fi,Bulk propane,Food & restaurant,Laundry,Transflo express","","","","","13258842609","13258842708","","https://locations.pilotflyingj.com/us/tx/big-lake/1310-e.-us-67","","5.199","4.199","","","","Taco Bell,Cinnabon","","","","","","","",""
"696","699","Pilot #386","Brooks","Oregon","97305","4220 Brooklake Rd NE","I-5, Exit 263","https://www.google.com/maps/place/Pilot+Travel+Center/@45.0486742,-122.9771335,17z/data=!4m5!3m4!1s0x549557a437445bb3:0x3527e70c35c63e7a!8m2!3d45.0483832!4d-122.9752057?hl=en","45.0487165","-122.9749324","Truck Stops","Pilot","ATM,Scale,Parking spots:88,Showers:7,Wi-Fi,Food & restaurant,Reserved parking,Laundry,Transflo express","","","","","15034631114","15034630409","","https://locations.pilotflyingj.com/us/or/brooks/4220-brooklake-road-ne","","5.059","4.099","","","","Subway,Taco Bell,Cinnabon","","","","","","","",""
"693","696","Pilot #82","Laplace","Louisiana","70068","4301 South Main St","I-10/55, Exit 209","https://www.google.com/maps/place/Pilot+Travel+Center/@30.0853138,-90.4465498,17z/data=!3m1!5s0x8620cdf39a2a80cb:0x3519d55f80d7a35b!4m5!3m4!1s0x8620d209419d5e77:0xca14995ec1652d49!8m2!3d30.0854719!4d-90.4446318?hl=en","30.085472","-90.444632","Truck Stops","Pilot","ATM,Scale,Parking spots:150,Showers:8,Wi-Fi,Food & restaurant,Laundry,Reserved parking,Transflo express","","","","","19856520531","19856524141","","https://locations.pilotflyingj.com/us/la/laplace/4301-south-main-street","","4.959","4.299","","","","Dunkin Donuts,Subway","","","","","","","",""
"685","688","Pilot #179","Hagerstown","Maryland","21740","16921 Halfway Blvd","I-81, Exit 5B","https://www.google.com/maps/place/Pilot+Travel+Center/@39.6296136,-77.7845477,18z/data=!3m1!5s0x89c9f2fba752406d:0x34a722a34a6ab04f!4m5!3m4!1s0x89c9f2fb06c94d8b:0xe535beb7490fe178!8m2!3d39.6290709!4d-77.783875?hl=en","39.629071","-77.783875","Truck Stops","Pilot","ATM,Scale,Parking spots:85,Showers:9,Wi-Fi,Bulk propane,Food & restaurant,Laundry,Reserved parking,Light mechanical,Transflo express,Oil change","","","","","13015826111","13015825004","","https://locations.pilotflyingj.com/us/md/hagerstown/16921-halfway-blvd","","5.259","4.399","","","","Subway,McDonald`s","","","","","","","",""
"676","679","Pilot #1135","Falfurrias","Texas","78355","1419 US-281","US281","https://www.google.com/maps/place/Pilot+Travel+Center/@27.2117402,-98.143679,17z/data=!4m5!3m4!1s0x86666caedcc3aff5:0x343d1fce63e063e1!8m2!3d27.2118208!4d-98.1414384?hl=en","27.211821","-98.1414383","Truck Stops","Pilot","ATM,Scale,Parking spots:44,Showers:3,Wi-Fi,Bulk propane,Driver lounge,Food & restaurant,Laundry,Reserved parking,Transflo express","","","","","13613251166","13613251171","","https://locations.pilotflyingj.com/us/tx/falfurrias/1419-us-281","","4.939","4.199","","","","Dunkin Donuts","","","","","","","",""
"671","674","Pilot #4598","Niota","Tennessee","37826","507 Hwy 309","I-75 , Exit 56","https://www.google.com/maps/place/Pilot+Travel+Center/@35.544914,-84.5672417,17z/data=!4m5!3m4!1s0x885e6c89b67aaaab:0x341d6e0aefbf05d0!8m2!3d35.5449141!4d-84.5650533?hl=en","35.5451671","-84.5655143","Truck Stops","Pilot","Scale,Parking spots:91,Pet friendly,Showers:7,Wi-Fi,Light mechanical,Oil change,Reserved parking,Bulk propane,Food & restaurant,Transflo express","","","","","14235683500","","","https://locations.pilotflyingj.com/us/tn/niota/507-highway-309","","4.959","4.099","","","","Wendy`s","","","","","","","",""
"669","672","Flying J #773","Richfield","Utah","84701","35 East Flying J Drive","I-70 , Exit 40","https://www.google.com/maps/place/Flying+J+Travel+Center/@38.7888117,-112.0835027,17z/data=!4m5!3m4!1s0x874b1253cd550c63:0x3413a4a75a03d610!8m2!3d38.7887661!4d-112.0817658?hl=en","38.7886907","-112.0822702","Truck Stops","Flying J","ATM,Parking spots:50,Showers:3,Wi-Fi,Bulk propane,Driver lounge,Reserved parking,Transflo express","","","","","14358965050","14358964044","","https://locations.pilotflyingj.com/us/ut/richfield/35-east-flying-j-drive","","5.099","4.199","","","","","","","","","","","",""
"661","664","Flying J #509","Beaver","Utah","84713","653 W 1400 N","I-15, Exit 112","https://www.google.com/maps/place/Flying+J+Travel+Plaza/@38.2930438,-112.6552079,17z/data=!4m5!3m4!1s0x80b52c9c85e2bfb3:0x3397e8cfed18242!8m2!3d38.2932701!4d-112.6531769?hl=en","38.2929847","-112.6529284","Truck Stops","Flying J","ATM,Parking spots:120,Showers:6,Driver lounge,Food & restaurant,Laundry,Transflo express,Reserved parking","","","","","14354385191","14354385043","","https://locations.pilotflyingj.com/us/ut/beaver/653-west-1400-north","","5.159","4.299","","","","Wendy`s,Denny's","","","","","","","",""
"660","663","Pilot #274","Breaux Bridge","Louisiana","70517","2112 Rees St","I-10, Exit 109","https://www.google.com/maps/place/Pilot+Travel+Center/@30.2939811,-91.9167306,17z/data=!4m5!3m4!1s0x862485d771b2dcc1:0x338356d4b0401442!8m2!3d30.2944258!4d-91.914023?hl=en","30.293935","-91.9144897","Truck Stops","Pilot","ATM,Scale,Parking spots:105,Showers:7,Wi-Fi,Food & restaurant,Laundry,Reserved parking,Transflo express","","","","","13373321253","13373320618","","https://locations.pilotflyingj.com/us/la/breaux-bridge/2112-rees-street","","4.959","4.299","","","","Arbys","","","","","","","",""
"650","654","Pilot #898","Emporia","Virginia","23847","918 West Atlantic","I-95, Exit 11","https://www.google.com/maps/place/Pilot+Flying+J/@36.7049409,-77.5531515,17z/data=!4m5!3m4!1s0x89b1de22f0d4d68d:0x33079c4a8306e671!8m2!3d36.7047832!4d-77.5524125?hl=en","36.7045199","-77.5528551","Truck Stops","Pilot","ATM,Scale,Parking spots:277,Showers:8,Driver lounge,Laundry,Transflo express","","","","","14346344312","14346345397","","https://locations.pilotflyingj.com/us/va/emporia/918-west-atlantic","","5.199","3.999","","","","","","","","","","","",""
"634","638","Pilot #141","Evanston","Wyoming","82930","289 Bear River Drive","I-80, Exit 6","https://www.google.com/maps/place/Pilot+Travel+Center/@41.2689581,-110.9426883,17z/data=!4m5!3m4!1s0x875179064b15caff:0x3208db96e7042bbd!8m2!3d41.2691221!4d-110.9413898?hl=en","41.269122","-110.94139","Truck Stops","Pilot","ATM,Scale,Parking spots:75,Showers:7,Wi-Fi,Light mechanical,Oil change,Bulk propane,Food & restaurant,Laundry,Transflo express,Reserved parking","","","","","13077835930","13077835916","","https://locations.pilotflyingj.com/us/wy/evanston/289-bear-river-drive","","5.199","4.299","","","","Subway,Cinnabon","","","","","","","",""
"625","629","Pilot #494","Rotterdam","New York","12306","1128 Duanesburg Rd","I-88. Exit 25","https://www.google.com/maps/place/Pilot+Travel+Center/@42.7814713,-74.0313792,17z/data=!4m5!3m4!1s0x89de707f9bbbeed7:0x3191fe9647015149!8m2!3d42.7815388!4d-74.0286818?hl=en","42.7815666","-74.028805","Truck Stops","Pilot","ATM,Scale,Parking spots:89,Showers:3,Wi-Fi,Bulk propane,Food & restaurant,Reserved parking,Transflo express","","","","","15183565616","15183565634","","https://locations.pilotflyingj.com/us/ny/rotterdam/1128-duanesburg-road","","5.299","4.599","","","","Dunkin Donuts,Subway","","","","","","","",""
"617","621","Pilot #1577","Pioneer","Tennessee","37847","106 Comfort Lane","I-75, Exit 141","https://www.google.com/maps/place/Pilot+Travel+Center/@36.3765182,-84.2491135,18.04z/data=!4m5!3m4!1s0x885c53679f4c8073:0x30d54265320f79c3!8m2!3d36.3766872!4d-84.2496973?hl=en","36.3767474","-84.2486831","Truck Stops","Pilot","Scale,Parking spots:84,Showers:4,Wi-Fi,Bulk propane,Reserved parking,Transflo express","","","","","14235628483","14235628492","","https://locations.pilotflyingj.com/us/tn/pioneer/106-comfort-lane","","5.099","4.159","","","","Subway","","","","","","","",""
"609","613","Pilot #4651","Skippers","Virginia","23879","781 Moores Ferry Rd","I-95, Exit 4","https://www.google.com/maps/place/Pilot+Travel+Center/@36.6071629,-77.5624947,17z/data=!4m5!3m4!1s0x89ae2029f7c85beb:0x3068197aa3ff349d!8m2!3d36.6065915!4d-77.5606891?hl=en","36.6069402","-77.560957","Truck Stops","Pilot","ATM,Scale,Parking spots:85,Showers:6,Bulk propane,Food & restaurant,Reserved parking,Transflo express","","","","","14343369100","14343369400","","https://locations.pilotflyingj.com/us/va/skippers/781-moores-ferry-road","","5.199","3.999","","","","Dunkin Donuts,Subway","","","","","","","",""
"607","611","Flying J #893","Avoca","Iowa","51521","7005 North Chestnut St","I-80, Exit 40","https://www.google.com/maps/place/Flying+J+Travel+Center/@41.5000596,-95.3363978,17z/data=!4m5!3m4!1s0x87933f14f51e7b2d:0x304bd7734dcc2726!8m2!3d41.4994702!4d-95.3344571?hl=en","41.4993801","-95.3345063","Truck Stops","Pilot","ATM,Scale,Parking spots:200,Showers:15,Driver lounge,Transflo express","","","","","17123434007","17123435026","","https://locations.pilotflyingj.com/us/ia/avoca/7005-north-chestnut-street","","5.159","4.199","","","","","","","","","","","",""
"595","599","Flying J #571","Charleston","Missouri","63834","2460 E. Hwy 60","I-57, Exit 12","https://www.google.com/maps/place/Flying+J+Travel+Center/@36.9221758,-89.3160328,17z/data=!4m5!3m4!1s0x8879b67031931cc7:0x2fab2c71ecf144f4!8m2!3d36.9222005!4d-89.3139325?hl=en","36.9222008","-89.3139328","Truck Stops","Flying J","ATM,Scale,Parking spots:84,Showers:7,Wi-Fi,Driver lounge,Food & restaurant,Laundry,Reserved parking,Transflo express","","","","","15736834153","15736834196","","https://locations.pilotflyingj.com/us/mo/charleston/2460-e.-highway-60","","5.099","4.099","","","","Cinnabon,Huddle House","","","","","","","",""
"593","597","Flying J #551","Cisco","Texas","76437","16851 IH 20","I-20, Exit 330","https://www.google.com/maps/place/Flying+J/@32.3730578,-99.0106951,17z/data=!4m5!3m4!1s0x86513818b2ee179d:0x2f8162f1b4ca40ce!8m2!3d32.3740248!4d-99.0072408?hl=en","32.373814","-99.0072387","Truck Stops","Flying J","ATM,Scale,Parking spots:120,Showers:7,Bulk propane,Food & restaurant,Laundry,Transflo express","","","","","12544421040","12544421085","","https://locations.pilotflyingj.com/us/tx/cisco/16851-ih-20","","5.059","4.159","","","","Denny's","","","","","","","",""
"584","588","Pilot #478","Leavenworth","Indiana","47137","6921 South Sr 66","I-64, Exit 92","https://www.google.com/maps/place/Pilot+Travel+Center/@38.2385162,-86.3637343,17z/data=!4m5!3m4!1s0x886ec9bf5dea99a5:0x2eb95d1c67e13d99!8m2!3d38.2389159!4d-86.3618309?hl=en","38.2389286","-86.362126","Truck Stops","Pilot","ATM,Scale,Parking spots:75,Showers:5,Wi-Fi,Food & restaurant,Laundry,Reserved parking,Transflo express","","","","","18127392002","18127394034","","https://locations.pilotflyingj.com/us/in/leavenworth/6921-south-sr-66","","5.459","4.099","","","","Subway,Cinnabon","","","","","","","",""
"581","585","Pilot #237","Salinas","California","93901","951 Work St","US 101, Exit 326B","https://www.google.com/maps/place/Pilot+Travel+Center/@36.6655782,-121.6320806,17z/data=!3m1!5s0x808df881b8daa5a7:0x2eb14d2731437147!4m5!3m4!1s0x808df881b644f42d:0x881b0333d7d84d5b!8m2!3d36.6656048!4d-121.6298828?hl=en","36.6652946","-121.6300895","Truck Stops","Pilot","ATM,Scale,Parking spots:10,Showers:7,Wi-Fi,Food & restaurant,Reserved parking,Transflo express","","","","","18317750380","18317750360","","https://locations.pilotflyingj.com/us/ca/salinas/951-work-street","","6.399","4.299","","","","Subway,Cinnabon","","","","","","","",""
"570","574","Pilot #1027","Vega","Texas","79092","6555 US Hwy 385","I-40, Exit 36","https://www.google.com/maps/place/Pilot+Travel+Center/@35.2352776,-102.429878,18z/data=!4m5!3m4!1s0x8703f55edb7f58d7:0x2e61eeee104c7eba!8m2!3d35.2360931!4d-102.4285579?hl=en","35.235887","-102.4290032","Truck Stops","Pilot","ATM,Scale,Parking spots:76,Showers:7,Wi-Fi,Bulk propane,Driver lounge,Food & restaurant,Laundry,Reserved parking,Transflo express","","","","","18062670011","18062670021","","https://locations.pilotflyingj.com/us/tx/vega/6555-us-hwy-385","","5.059","4.299","","","","Cinnabon","","","","","","","",""
"566","570","Pilot #589","Williston","North Dakota","58801","13553 64th St NW","NE Side Hwy 2","https://www.google.com/maps/place/Pilot+Travel+Center/@48.343667,-103.6179826,17z/data=!4m5!3m4!1s0x53216cbe02b83e8f:0x2e4ad8296d9a3764!8m2!3d48.3440601!4d-103.6161878?hl=en","48.3437391","-103.6159305","Truck Stops","Pilot","ATM,Scale,Parking spots:70,Showers:5,Wi-Fi,Bulk propane,Driver lounge,Food & restaurant,Laundry,Transflo express","","","","","17018262500","17018262504","","https://locations.pilotflyingj.com/us/nd/williston/13553-64th-street-nw","","5.259","3.999","","","","Subway,Cinnabon","","","","","","","",""
"565","569","Flying J #784","Northeast","Maryland","21901","1 Center Drive","I-95, Exit 100","https://www.google.com/maps/place/Flying+J+Travel+Center/@39.625393,-75.9513777,17z/data=!3m1!5s0x89c7b08883f9d68b:0x2e3cda7ff4a0608!4m5!3m4!1s0x89c7b08895538505:0x8719173afed18851!8m2!3d39.6253931!4d-75.9491891?hl=en","39.6254839","-75.9501224","Truck Stops","Flying J","ATM,Scale,Parking spots:185,Showers:15,Wi-Fi,Bulk propane,Driver lounge,Food & restaurant,Laundry,Transflo express","","","","","14102877110","14102877116","","https://locations.pilotflyingj.com/us/md/northeast/1-center-drive","","5.299","4.359","","","","Denny's","","","","","","","",""
"564","568","Pilot #94","Punta Gorda","Florida","33950","26505 Jones Loop Rd","I-75, Exit 161","https://www.google.com/maps/place/Pilot+Travel+Center/@28.189438,-87.7743801,6z/data=!4m8!1m2!2m1!1struck+stop+fl!3m4!1s0x88db59b1f255fa1b:0x2e17272e112c1f89!8m2!3d26.8941468!4d-82.0092852?hl=en","26.8941468","-82.0092852","Truck Stops","Pilot","ATM,Scale,Parking spots:39,Showers:5,Wi-Fi,Food & restaurant,Reserved parking,Transflo express","","","","","19416373974","19416375729","","https://locations.pilotflyingj.com/us/fl/punta-gorda/26505-jones-loop-road","","5.149","4.199","","","","Arbys","","","","","","","",""
"560","564","Pilot #475","Moriarty","New Mexico","87035","305 W. Abrahames Rd","Hwy 41 & I-40","https://www.google.com/maps/place/Pilot+Travel+Center/@35.0112354,-106.0464886,17z/data=!4m5!3m4!1s0x8718cf5f08747243:0x2ddb465423313f77!8m2!3d35.0112354!4d-106.0442998?hl=en","35.0112354","-106.0442999","Truck Stops","Pilot","ATM,Scale,Parking spots:85,Showers:7,Wi-Fi,Food & restaurant,Reserved parking,Laundry,Transflo express","","","","","15058324954","15058324953","","https://locations.pilotflyingj.com/us/nm/moriarty/305-w.-abrahames-road","","5.099","4.299","","","","Subway","","","","","","","",""
"528","532","Flying J #716","Sioux Falls","South Dakota","57107","5201 N Granite Ln","I-29 , Exit 83","https://www.google.com/maps/place/Flying+J+Travel+Center/@43.6039322,-96.7700387,17z/data=!4m5!3m4!1s0x878935467233db27:0x2c78ed7ebede7d92!8m2!3d43.6036209!4d-96.7673052?hl=en","43.603046","-96.7675195","Truck Stops","Flying J","ATM,Scale,Parking spots:158,Showers:9,Wi-Fi,Bulk propane,Driver lounge,Food & restaurant,Laundry,Reserved parking,Transflo express","","","","","16059771438","16059771538","","https://locations.pilotflyingj.com/us/sd/sioux-falls/5201-granite-lane","","5.259","4.099","","","","Denny's,Cinnabon","","","","","","","",""
"527","531","Pilot #352","Fort Myers","Florida","33905","6050 Plaza Drive","I-75, Exit 139","https://www.google.com/maps/place/Pilot+Travel+Center/@28.189438,-87.7743801,6z/data=!4m9!1m3!2m2!1struck+stop+fl!6e2!3m4!1s0x88db696019f78c25:0x2c75ae3cff75ad27!8m2!3d26.6552377!4d-81.8015438?hl=en","26.6552377","-81.8015438","Truck Stops","Pilot","ATM,Scale,Parking spots:80,Showers:6,Wi-Fi,Food & restaurant,Transflo express,Reserved parking,Laundry","","","","","12396936868","12396931253","","https://locations.pilotflyingj.com/us/fl/fort-myers/6050-plaza-drive","","5.149","4.199","","","Cash,PayPal","Subway","","","","","","","",""
"502","506","Pilot #385","Collins","Missouri","64738","9890 SE Missouri 13","US 54 & Hwy 13 SB","https://www.google.com/maps/place/Pilot+Travel+Center/@37.8744586,-93.6219348,18z/data=!4m5!3m4!1s0x87c5d2fd6cb10e1f:0x2b43d4f03f8110b5!8m2!3d37.8747512!4d-93.6215012?hl=en","37.8743402","-93.6213025","Truck Stops","Pilot","ATM,Scale,Parking spots:65,Showers:3,Wi-Fi,Food & restaurant,Laundry,Reserved parking,Transflo express","","","","","14172754796","14172754726","","https://locations.pilotflyingj.com/us/mo/collins/9890-se-missouri-13","","4.999","4.099","","","","Subway","","","","","","","",""
"491","495","Pilot #1059","Schulenburg","Texas","78956","709 US Hwy 77 N","I-10, Exit 674","https://www.google.com/maps/place/Pilot+Travel+Center/@29.6949313,-96.9043255,17z/data=!4m5!3m4!1s0x8643974975889fb3:0x2a6ee258c07c84af!8m2!3d29.6948868!4d-96.9023873?hl=en","29.6950873","-96.9016896","Truck Stops","Pilot","ATM,Scale,Parking spots:76,Showers:7,Wi-Fi,Bulk propane,Driver lounge,Food & restaurant,Laundry,Reserved parking,Transflo express","","","","","19797432547","19797432694","","https://locations.pilotflyingj.com/us/tx/schulenburg/709-us-hwy-77-n","","4.999","4.199","","","","Taco Bell,Cinnabon,Auntie Anne's","","","","","","","",""
"488","492","Pilot #317","Joplin","Missouri","64804","4500 Hwy 43 S","I-44, Exit 4","https://www.google.com/maps/place/Pilot+Travel+Center/@37.0044338,-94.5546555,17z/data=!4m5!3m4!1s0x87c86570780936e1:0x2a5a764a41bb2669!8m2!3d37.0046127!4d-94.5520896?hl=en","37.0045762","-94.552513","Truck Stops","Pilot","ATM,Scale,Parking spots:90,Showers:7,Wi-Fi,Food & restaurant,Reserved parking,Transflo express","","","","","14177810255","14177810179","","https://locations.pilotflyingj.com/us/mo/joplin/4500-highway-43-south","","4.799","4.099","","","","Wendy`s","","","","","","","",""
"486","490","Pilot #1092","Cedar Rapids","Iowa","52404","8950 Earhart Lane SW","I-380, Exit 13","https://www.google.com/maps/place/Pilot+Travel+Center/@41.890445,-91.6685965,17z/data=!4m5!3m4!1s0x87e4590bd2689533:0x2a4f54001231ab36!8m2!3d41.8913198!4d-91.667188?hl=en","41.89132","-91.6671877","Truck Stops","Pilot","ATM,Scale,Parking spots:30,Showers:2,Wi-Fi,Food & restaurant,Reserved parking,Transflo express","","","","","13198484351","13198484356","","https://locations.pilotflyingj.com/us/ia/cedar-rapids/8950-earhart-lane-sw","","4.899","4.099","","","","Arbys,Dunkin Donuts","","","","","","","",""
"481","485","Pilot #350","Mountain Home","Idaho","83647","1050 Hwy 20","I-84, Exit 95","https://www.google.com/maps/place/Pilot+Travel+Center/@43.1426326,-115.665183,17z/data=!4m5!3m4!1s0x54ac2ea1f7b596e3:0x2a25b6fc10adc9eb!8m2!3d43.1426399!4d-115.6629863?hl=en","43.142071","-115.6632563","Truck Stops","Pilot","ATM,Scale,Parking spots:100,Showers:9,Wi-Fi,Food & restaurant,Reserved parking,Laundry,Transflo express","","","","","12085874465","12085873071","","https://locations.pilotflyingj.com/us/id/mountain-home/1050-highway-20","","5.399","4.299","","","","Arbys,Cinnabon","","","","","","","",""
"472","476","Pilot #338","Cayce","South Carolina","29033","3008 US-321","I-26/77, Exit 115","https://www.google.com/maps/place/Pilot+Travel+Center/@33.9300161,-81.0798826,17z/data=!4m5!3m4!1s0x88f8bc07de719dd9:0x29b37ffad3c6e303!8m2!3d33.9300159!4d-81.0776941?hl=en","33.9301363","-81.0778025","Truck Stops","Pilot","ATM,Scale,Parking spots:90,Showers:5,Wi-Fi,Bulk propane,Food & restaurant,Reserved parking,Transflo express","","","","","18037392921","18037394521","","https://locations.pilotflyingj.com/us/sc/cayce/3008-us-321","","4.739","4.099","","","","Dairy Queen,Wendy`s,Cinnabon","","","","","","","",""
"463","467","Pilot #167","Nevada","Missouri","64772","2424 E Austin Rd","I-49, Exit 101","https://www.google.com/maps/place/Pilot+Travel+Center/@37.8362305,-94.3276338,17z/data=!4m5!3m4!1s0x87c65422ae3e1611:0x29347904c12cfe19!8m2!3d37.8352652!4d-94.3247851?hl=en","37.835265","-94.324785","Truck Stops","Pilot","ATM,Scale,Parking spots:70,Showers:3,Wi-Fi,Reserved parking,Transflo express","","","","","14176673271","14176674843","","https://locations.pilotflyingj.com/us/mo/nevada/2424-east-austin-road","","4.999","4.099","","","","","","","","","","","",""
"450","454","Flying J #1005","Fernley","Nevada","89408","480 Truck Inn Way","I-80, Exit 48","https://www.google.com/maps/place/Flying+J+Travel+Center/@39.614639,-119.2188747,17z/data=!4m5!3m4!1s0x8098e81d092b9535:0x28af8f4df0c0e182!8m2!3d39.6150912!4d-119.2159302?hl=en","39.6149587","-119.21674","Truck Stops","Flying J","ATM,Scale,Showers:7,Bulk propane,Driver lounge,Transflo express,Laundry,Food & restaurant,Parking spots:160","","","","","17755755919","17758356281","","https://locations.pilotflyingj.com/us/nv/fernley/480-truck-inn-way","","5.499","4.449","","","","Denny's,Cinnabon","","","","","","","",""
